"name","path","sha","size","url","html_url","git_url","download_url","type","X_links.self","X_links.git","X_links.html","size_in_MB","size_label","source","last_updated_utc"
"CCASDCA_2025-11-28.pdf","contracts/CCASDCA_2025-11-28.pdf","f6f01844da647b82b1542c46e3b4038acabae362",303273,"https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/CCASDCA_2025-11-28.pdf?ref=main","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/CCASDCA_2025-11-28.pdf","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/f6f01844da647b82b1542c46e3b4038acabae362","https://raw.githubusercontent.com/RelevantResearch/param-reporting/main/contracts/CCASDCA_2025-11-28.pdf","file","https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/CCASDCA_2025-11-28.pdf?ref=main","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/f6f01844da647b82b1542c46e3b4038acabae362","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/CCASDCA_2025-11-28.pdf",0.289223670959473,"0.29MB",NA,2026-01-10 17:53:19
"CCASDCA_2026-05-05(a).pdf","contracts/CCASDCA_2026-05-05(a).pdf","deaa16bd1bbd0a1db1cca5d186f0118ab8bc5581",4932338,"https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/CCASDCA_2026-05-05(a).pdf?ref=main","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/CCASDCA_2026-05-05(a).pdf","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/deaa16bd1bbd0a1db1cca5d186f0118ab8bc5581","https://raw.githubusercontent.com/RelevantResearch/param-reporting/main/contracts/CCASDCA_2026-05-05(a).pdf","file","https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/CCASDCA_2026-05-05(a).pdf?ref=main","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/deaa16bd1bbd0a1db1cca5d186f0118ab8bc5581","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/CCASDCA_2026-05-05(a).pdf",4.70384407043457,"4.70MB",NA,2026-06-05 21:52:57
"CCASDCA_2026-05-05(b).pdf","contracts/CCASDCA_2026-05-05(b).pdf","b68c2bfb1eb5df4985b2de8fb8263d17d3fdbe6d",3280598,"https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/CCASDCA_2026-05-05(b).pdf?ref=main","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/CCASDCA_2026-05-05(b).pdf","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/b68c2bfb1eb5df4985b2de8fb8263d17d3fdbe6d","https://raw.githubusercontent.com/RelevantResearch/param-reporting/main/contracts/CCASDCA_2026-05-05(b).pdf","file","https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/CCASDCA_2026-05-05(b).pdf?ref=main","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/b68c2bfb1eb5df4985b2de8fb8263d17d3fdbe6d","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/CCASDCA_2026-05-05(b).pdf",3.12862205505371,"3.13MB",NA,2026-06-05 21:52:57
"CHASEKS_2025-12-31.pdf","contracts/CHASEKS_2025-12-31.pdf","387b11021d4c9020e71af0ee0274204dc59bfea5",546652,"https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/CHASEKS_2025-12-31.pdf?ref=main","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/CHASEKS_2025-12-31.pdf","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/387b11021d4c9020e71af0ee0274204dc59bfea5","https://raw.githubusercontent.com/RelevantResearch/param-reporting/main/contracts/CHASEKS_2025-12-31.pdf","file","https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/CHASEKS_2025-12-31.pdf?ref=main","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/387b11021d4c9020e71af0ee0274204dc59bfea5","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/CHASEKS_2025-12-31.pdf",0.521327972412109,"0.52MB",NA,2026-01-10 17:53:19
"CHIPPMI_2026-01-05.pdf","contracts/CHIPPMI_2026-01-05.pdf","ed2ca9a7eb1dc803e6374c04a297c64964fe899a",487007,"https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/CHIPPMI_2026-01-05.pdf?ref=main","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/CHIPPMI_2026-01-05.pdf","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/ed2ca9a7eb1dc803e6374c04a297c64964fe899a","https://raw.githubusercontent.com/RelevantResearch/param-reporting/main/contracts/CHIPPMI_2026-01-05.pdf","file","https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/CHIPPMI_2026-01-05.pdf?ref=main","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/ed2ca9a7eb1dc803e6374c04a297c64964fe899a","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/CHIPPMI_2026-01-05.pdf",0.464446067810059,"0.46MB",NA,2026-01-10 17:53:19
"CHIPPMI_2026-05-05.pdf","contracts/CHIPPMI_2026-05-05.pdf","6e6cb8f58639367076b4298b664a1d9704312d50",465964,"https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/CHIPPMI_2026-05-05.pdf?ref=main","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/CHIPPMI_2026-05-05.pdf","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/6e6cb8f58639367076b4298b664a1d9704312d50","https://raw.githubusercontent.com/RelevantResearch/param-reporting/main/contracts/CHIPPMI_2026-05-05.pdf","file","https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/CHIPPMI_2026-05-05.pdf?ref=main","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/6e6cb8f58639367076b4298b664a1d9704312d50","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/CHIPPMI_2026-05-05.pdf",0.444377899169922,"0.44MB",NA,2026-05-09 12:57:45
"CIBOCNM_2025-05-09.pdf","contracts/CIBOCNM_2025-05-09.pdf","5d8b5c66c53cae9f30adcb24a048adc9d248c8fa",3156330,"https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/CIBOCNM_2025-05-09.pdf?ref=main","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/CIBOCNM_2025-05-09.pdf","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/5d8b5c66c53cae9f30adcb24a048adc9d248c8fa","https://raw.githubusercontent.com/RelevantResearch/param-reporting/main/contracts/CIBOCNM_2025-05-09.pdf","file","https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/CIBOCNM_2025-05-09.pdf?ref=main","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/5d8b5c66c53cae9f30adcb24a048adc9d248c8fa","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/CIBOCNM_2025-05-09.pdf",3.01011085510254,"3.01MB",NA,2026-01-10 17:53:19
"CIBOCNM_2025-07-25.pdf","contracts/CIBOCNM_2025-07-25.pdf","f837f4fa1a8125bbd6d1656b03c995aedcc720d1",581041,"https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/CIBOCNM_2025-07-25.pdf?ref=main","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/CIBOCNM_2025-07-25.pdf","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/f837f4fa1a8125bbd6d1656b03c995aedcc720d1","https://raw.githubusercontent.com/RelevantResearch/param-reporting/main/contracts/CIBOCNM_2025-07-25.pdf","file","https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/CIBOCNM_2025-07-25.pdf?ref=main","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/f837f4fa1a8125bbd6d1656b03c995aedcc720d1","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/CIBOCNM_2025-07-25.pdf",0.554123878479004,"0.55MB",NA,2026-01-10 17:53:19
"CIBOCNM_2025-12-19.pdf","contracts/CIBOCNM_2025-12-19.pdf","553d8281eb9b7da280b10ef0562331401cfecd3f",539794,"https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/CIBOCNM_2025-12-19.pdf?ref=main","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/CIBOCNM_2025-12-19.pdf","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/553d8281eb9b7da280b10ef0562331401cfecd3f","https://raw.githubusercontent.com/RelevantResearch/param-reporting/main/contracts/CIBOCNM_2025-12-19.pdf","file","https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/CIBOCNM_2025-12-19.pdf?ref=main","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/553d8281eb9b7da280b10ef0562331401cfecd3f","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/CIBOCNM_2025-12-19.pdf",0.514787673950195,"0.51MB",NA,2026-01-10 17:53:19
"CIBOCNM_2026-05-05.pdf","contracts/CIBOCNM_2026-05-05.pdf","8a8cc1c9f9ec95ecd7291e287ee01c60d886e49b",519515,"https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/CIBOCNM_2026-05-05.pdf?ref=main","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/CIBOCNM_2026-05-05.pdf","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/8a8cc1c9f9ec95ecd7291e287ee01c60d886e49b","https://raw.githubusercontent.com/RelevantResearch/param-reporting/main/contracts/CIBOCNM_2026-05-05.pdf","file","https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/CIBOCNM_2026-05-05.pdf?ref=main","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/8a8cc1c9f9ec95ecd7291e287ee01c60d886e49b","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/CIBOCNM_2026-05-05.pdf",0.495448112487793,"0.50MB",NA,2026-05-09 12:57:45
"COLLIFL_2025-06-05.pdf","contracts/COLLIFL_2025-06-05.pdf","f4a72ca21d01fedd1d301ae9f853b51a27cdeda8",5738895,"https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/COLLIFL_2025-06-05.pdf?ref=main","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/COLLIFL_2025-06-05.pdf","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/f4a72ca21d01fedd1d301ae9f853b51a27cdeda8","https://raw.githubusercontent.com/RelevantResearch/param-reporting/main/contracts/COLLIFL_2025-06-05.pdf","file","https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/COLLIFL_2025-06-05.pdf?ref=main","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/f4a72ca21d01fedd1d301ae9f853b51a27cdeda8","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/COLLIFL_2025-06-05.pdf",5.47303676605225,"5.47MB",NA,2026-01-10 17:53:19
"CSCNWWA_2022-07-26.pdf","contracts/CSCNWWA_2022-07-26.pdf","32cff2f3025d46b0866e8b0baf9699d803956a77",4602351,"https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/CSCNWWA_2022-07-26.pdf?ref=main","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/CSCNWWA_2022-07-26.pdf","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/32cff2f3025d46b0866e8b0baf9699d803956a77","https://raw.githubusercontent.com/RelevantResearch/param-reporting/main/contracts/CSCNWWA_2022-07-26.pdf","file","https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/CSCNWWA_2022-07-26.pdf?ref=main","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/32cff2f3025d46b0866e8b0baf9699d803956a77","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/CSCNWWA_2022-07-26.pdf",4.38914394378662,"4.39MB","Bill of Rights Defense Committee - Tacoma",2026-06-05 21:52:57
"CSCNWWA_2025-11-28.pdf","contracts/CSCNWWA_2025-11-28.pdf","c96bbd283d575b0bfe9f74838829d036d342d3a2",287034,"https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/CSCNWWA_2025-11-28.pdf?ref=main","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/CSCNWWA_2025-11-28.pdf","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/c96bbd283d575b0bfe9f74838829d036d342d3a2","https://raw.githubusercontent.com/RelevantResearch/param-reporting/main/contracts/CSCNWWA_2025-11-28.pdf","file","https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/CSCNWWA_2025-11-28.pdf?ref=main","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/c96bbd283d575b0bfe9f74838829d036d342d3a2","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/CSCNWWA_2025-11-28.pdf",0.273736953735352,"0.27MB",NA,2026-01-10 17:53:19
"CSCNWWA_2026-04-16(a).pdf","contracts/CSCNWWA_2026-04-16(a).pdf","65dd5622e4b6d44ef0798a42fa91a2c33236087f",1492480,"https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/CSCNWWA_2026-04-16(a).pdf?ref=main","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/CSCNWWA_2026-04-16(a).pdf","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/65dd5622e4b6d44ef0798a42fa91a2c33236087f","https://raw.githubusercontent.com/RelevantResearch/param-reporting/main/contracts/CSCNWWA_2026-04-16(a).pdf","file","https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/CSCNWWA_2026-04-16(a).pdf?ref=main","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/65dd5622e4b6d44ef0798a42fa91a2c33236087f","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/CSCNWWA_2026-04-16(a).pdf",1.42333984375,"1.42MB",NA,2026-06-05 21:52:57
"CSCNWWA_2026-04-16(b).pdf","contracts/CSCNWWA_2026-04-16(b).pdf","4bd76a8ee6b9124666e3c8f26c39c91ad4a04225",1567805,"https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/CSCNWWA_2026-04-16(b).pdf?ref=main","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/CSCNWWA_2026-04-16(b).pdf","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/4bd76a8ee6b9124666e3c8f26c39c91ad4a04225","https://raw.githubusercontent.com/RelevantResearch/param-reporting/main/contracts/CSCNWWA_2026-04-16(b).pdf","file","https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/CSCNWWA_2026-04-16(b).pdf?ref=main","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/4bd76a8ee6b9124666e3c8f26c39c91ad4a04225","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/CSCNWWA_2026-04-16(b).pdf",1.4951753616333,"1.50MB",NA,2026-06-05 21:52:57
"DENICDF_2025-09-03.pdf","contracts/DENICDF_2025-09-03.pdf","3f6eb923a4bdffff05f11f828837b890c80da2c5",560835,"https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/DENICDF_2025-09-03.pdf?ref=main","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/DENICDF_2025-09-03.pdf","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/3f6eb923a4bdffff05f11f828837b890c80da2c5","https://raw.githubusercontent.com/RelevantResearch/param-reporting/main/contracts/DENICDF_2025-09-03.pdf","file","https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/DENICDF_2025-09-03.pdf?ref=main","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/3f6eb923a4bdffff05f11f828837b890c80da2c5","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/DENICDF_2025-09-03.pdf",0.534853935241699,"0.53MB",NA,2026-01-10 17:53:19
"DENICDF_2025-11-28.pdf","contracts/DENICDF_2025-11-28.pdf","1cfc8c004a9f1c62fd5cb99526b8acb679d84c2a",1062611,"https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/DENICDF_2025-11-28.pdf?ref=main","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/DENICDF_2025-11-28.pdf","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/1cfc8c004a9f1c62fd5cb99526b8acb679d84c2a","https://raw.githubusercontent.com/RelevantResearch/param-reporting/main/contracts/DENICDF_2025-11-28.pdf","file","https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/DENICDF_2025-11-28.pdf?ref=main","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/1cfc8c004a9f1c62fd5cb99526b8acb679d84c2a","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/DENICDF_2025-11-28.pdf",1.01338481903076,"1.01MB",NA,2026-01-10 17:53:19
"DENICDF_2026-05-01(a).pdf","contracts/DENICDF_2026-05-01(a).pdf","fa29d073ada0da672dc52affd948789c1f2674c8",416986,"https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/DENICDF_2026-05-01(a).pdf?ref=main","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/DENICDF_2026-05-01(a).pdf","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/fa29d073ada0da672dc52affd948789c1f2674c8","https://raw.githubusercontent.com/RelevantResearch/param-reporting/main/contracts/DENICDF_2026-05-01(a).pdf","file","https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/DENICDF_2026-05-01(a).pdf?ref=main","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/fa29d073ada0da672dc52affd948789c1f2674c8","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/DENICDF_2026-05-01(a).pdf",0.397668838500977,"0.40MB",NA,2026-06-05 21:52:57
"DENICDF_2026-05-01(b).pdf","contracts/DENICDF_2026-05-01(b).pdf","49798227c4dd5ec7c6a60b52af16e52b10656a4e",22584939,"https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/DENICDF_2026-05-01(b).pdf?ref=main","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/DENICDF_2026-05-01(b).pdf","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/49798227c4dd5ec7c6a60b52af16e52b10656a4e","https://raw.githubusercontent.com/RelevantResearch/param-reporting/main/contracts/DENICDF_2026-05-01(b).pdf","file","https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/DENICDF_2026-05-01(b).pdf?ref=main","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/49798227c4dd5ec7c6a60b52af16e52b10656a4e","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/DENICDF_2026-05-01(b).pdf",21.5386762619019,"21.54MB",NA,2026-06-05 21:52:57
"DENICDF_2026-05-01(c).pdf","contracts/DENICDF_2026-05-01(c).pdf","a4350843c116f8d7ca77da3681a39fa759d05ab9",791633,"https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/DENICDF_2026-05-01(c).pdf?ref=main","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/DENICDF_2026-05-01(c).pdf","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/a4350843c116f8d7ca77da3681a39fa759d05ab9","https://raw.githubusercontent.com/RelevantResearch/param-reporting/main/contracts/DENICDF_2026-05-01(c).pdf","file","https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/DENICDF_2026-05-01(c).pdf?ref=main","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/a4350843c116f8d7ca77da3681a39fa759d05ab9","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/DENICDF_2026-05-01(c).pdf",0.754960060119629,"0.75MB",NA,2026-06-05 21:52:57
"DHDFNJ_2025-05-09.pdf","contracts/DHDFNJ_2025-05-09.pdf","a0a6df36efea5b968893a57b58f4412a2c742704",287850,"https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/DHDFNJ_2025-05-09.pdf?ref=main","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/DHDFNJ_2025-05-09.pdf","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/a0a6df36efea5b968893a57b58f4412a2c742704","https://raw.githubusercontent.com/RelevantResearch/param-reporting/main/contracts/DHDFNJ_2025-05-09.pdf","file","https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/DHDFNJ_2025-05-09.pdf?ref=main","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/a0a6df36efea5b968893a57b58f4412a2c742704","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/DHDFNJ_2025-05-09.pdf",0.274515151977539,"0.27MB",NA,2026-01-10 17:53:19
"DHDFNJ_2026-05-01(a).pdf","contracts/DHDFNJ_2026-05-01(a).pdf","e5ec4d4faac19f914f202a4f1ff4401124f0be20",3078893,"https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/DHDFNJ_2026-05-01(a).pdf?ref=main","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/DHDFNJ_2026-05-01(a).pdf","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/e5ec4d4faac19f914f202a4f1ff4401124f0be20","https://raw.githubusercontent.com/RelevantResearch/param-reporting/main/contracts/DHDFNJ_2026-05-01(a).pdf","file","https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/DHDFNJ_2026-05-01(a).pdf?ref=main","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/e5ec4d4faac19f914f202a4f1ff4401124f0be20","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/DHDFNJ_2026-05-01(a).pdf",2.93626117706299,"2.94MB",NA,2026-06-05 21:52:57
"DHDFNJ_2026-05-01(b).pdf","contracts/DHDFNJ_2026-05-01(b).pdf","c71090f40c703619505bcbfd5415d123f6ccb5cd",2193222,"https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/DHDFNJ_2026-05-01(b).pdf?ref=main","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/DHDFNJ_2026-05-01(b).pdf","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/c71090f40c703619505bcbfd5415d123f6ccb5cd","https://raw.githubusercontent.com/RelevantResearch/param-reporting/main/contracts/DHDFNJ_2026-05-01(b).pdf","file","https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/DHDFNJ_2026-05-01(b).pdf?ref=main","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/c71090f40c703619505bcbfd5415d123f6ccb5cd","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/DHDFNJ_2026-05-01(b).pdf",2.09161949157715,"2.09MB",NA,2026-06-05 21:52:57
"EAZ_2026-01-05.pdf","contracts/EAZ_2026-01-05.pdf","8042a12d3cb79f9fbf6f0501c2117b0f99d96f27",11164320,"https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/EAZ_2026-01-05.pdf?ref=main","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/EAZ_2026-01-05.pdf","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/8042a12d3cb79f9fbf6f0501c2117b0f99d96f27","https://raw.githubusercontent.com/RelevantResearch/param-reporting/main/contracts/EAZ_2026-01-05.pdf","file","https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/EAZ_2026-01-05.pdf?ref=main","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/8042a12d3cb79f9fbf6f0501c2117b0f99d96f27","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/EAZ_2026-01-05.pdf",10.6471252441406,"10.65MB",NA,2026-01-10 17:53:19
"ELVDFTX_2025-06-05.pdf","contracts/ELVDFTX_2025-06-05.pdf","07027cdc22069d47a38bd659f023694f4480135d",1749789,"https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/ELVDFTX_2025-06-05.pdf?ref=main","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/ELVDFTX_2025-06-05.pdf","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/07027cdc22069d47a38bd659f023694f4480135d","https://raw.githubusercontent.com/RelevantResearch/param-reporting/main/contracts/ELVDFTX_2025-06-05.pdf","file","https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/ELVDFTX_2025-06-05.pdf?ref=main","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/07027cdc22069d47a38bd659f023694f4480135d","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/ELVDFTX_2025-06-05.pdf",1.66872882843018,"1.67MB",NA,2026-01-10 17:53:19
"ELVDFTX_2026-01-05.pdf","contracts/ELVDFTX_2026-01-05.pdf","696be189f8bea527ddb43cbad391d32079d35314",3040032,"https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/ELVDFTX_2026-01-05.pdf?ref=main","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/ELVDFTX_2026-01-05.pdf","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/696be189f8bea527ddb43cbad391d32079d35314","https://raw.githubusercontent.com/RelevantResearch/param-reporting/main/contracts/ELVDFTX_2026-01-05.pdf","file","https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/ELVDFTX_2026-01-05.pdf?ref=main","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/696be189f8bea527ddb43cbad391d32079d35314","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/ELVDFTX_2026-01-05.pdf",2.89920043945312,"2.90MB",NA,2026-01-10 17:53:19
"ELZICDF_2025-06-11.pdf","contracts/ELZICDF_2025-06-11.pdf","41fbdc51f27188e6e16a4c4e9e8f390d5fca97c7",302848,"https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/ELZICDF_2025-06-11.pdf?ref=main","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/ELZICDF_2025-06-11.pdf","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/41fbdc51f27188e6e16a4c4e9e8f390d5fca97c7","https://raw.githubusercontent.com/RelevantResearch/param-reporting/main/contracts/ELZICDF_2025-06-11.pdf","file","https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/ELZICDF_2025-06-11.pdf?ref=main","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/41fbdc51f27188e6e16a4c4e9e8f390d5fca97c7","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/ELZICDF_2025-06-11.pdf",0.288818359375,"0.29MB",NA,2026-01-10 17:53:19
"ELZICDF_2025-09-03.pdf","contracts/ELZICDF_2025-09-03.pdf","2453a71220990bd2f6663faad1dac17f96b234ef",358904,"https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/ELZICDF_2025-09-03.pdf?ref=main","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/ELZICDF_2025-09-03.pdf","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/2453a71220990bd2f6663faad1dac17f96b234ef","https://raw.githubusercontent.com/RelevantResearch/param-reporting/main/contracts/ELZICDF_2025-09-03.pdf","file","https://api.github.com/repos/RelevantResearch/param-reporting/contents/contracts/ELZICDF_2025-09-03.pdf?ref=main","https://api.github.com/repos/RelevantResearch/param-reporting/git/blobs/2453a71220990bd2f6663faad1dac17f96b234ef","https://github.com/RelevantResearch/param-reporting/blob/main/contracts/ELZICDF_2025-09-03.pdf",0.342277526855469,"0.34MB",NA,2026-01-10 17:53:19
